entry_key,sense_position,definition,lemma
patronage|noun,2,The act or state of being a customer of some business.,patronage
patronage|noun,3,A communication that indicates lack of respect by patronizing the recipient; condescension; disdain.,patronage
patronage|noun,4,Granting favours or giving contracts or making appointments to office in return for political support.,patronage
patronage|noun,5,"Guardianship, as of a saint; tutelary care.",patronage
patronage|noun,6,The right of nomination to political office.,patronage
patronage|noun,7,The right of presentation to church or ecclesiastical benefice; advowson.,patronage
patronage|noun,8,Patronising speech or behaviour.,patronage
patronage|verb,0,To support by being a patron of.,patronage
patronage|verb,1,To be a regular customer or client of; to patronize,patronage
deal|noun,0,"A division, a portion, a share, a part, a piece.",deal
deal|noun,1,An indefinite quantity or amount; a lot (now usually qualified by great or good).,deal
deal|noun,2,An act of dealing or sharing out.,deal
deal|noun,7,"A situation, occasion, or event.",deal
deal|noun,8,"A thing, an unspecified or unidentified object.",deal
deal|noun,9,"A personality trait, especially a negative one, and the underlying cause of it.",deal
deal|noun,10,Wood that is easy to saw (from conifers such as pine or fir).,deal
deal|noun,11,A plank of softwood (fir or pine board).,deal
deal|noun,12,"A wooden board or plank, usually between 12 or 14 feet in length, traded as a commodity in shipbuilding.",deal
deal|verb,0,"To distribute among a number of recipients, to give out as one’s portion or share.",deal
deal|verb,1,"To administer or give out, as in small portions.",deal
deal|verb,2,To take action with regard to someone or something.,deal
deal|verb,3,To distribute cards to the players in a game.,deal
deal|verb,4,"deliver damage, a blow, strike or cut. To inflict.",deal
deal|verb,5,To pitch.,deal
deal|verb,6,To have dealings or business.,deal
deal|verb,7,"To conduct oneself, to behave.",deal
deal|verb,8,To take action; to act.,deal
deal|verb,9,To trade professionally (followed by in).,deal
deal|verb,10,"To sell, especially to sell illicit drugs.",deal
deal|verb,11,To be concerned with.,deal
deal|adjective,0,Made of deal.,deal
merchandise|noun,1,"Commercial goods connected (branded) with an entity such as a team, band, company, charity, work of fiction, festival, or meme. (Commonly shortened to merch.)",merchandise
merchandise|noun,2,A commodity offered for sale; an article of commerce; a kind of merchandise.,merchandise
merchandise|noun,3,The act or business of trading; trade; traffic.,merchandise
merchandise|verb,0,To engage in trade; to carry on commerce.,merchandise
merchandise|verb,1,"To engage in in-store promotion of the sale of goods, as by display and arrangement of goods.",merchandise
merchandise|verb,2,To engage in the trade of.,merchandise
merchandise|verb,3,To engage in in-store promotion of the sale of.,merchandise
merchandise|verb,4,To promote as if for sale.,merchandise
wares|noun,0,plural of ware,wares
wares|noun,1,Goods or services that are for sale.,wares
product|noun,2,A commodity offered for sale.,product
product|verb,0,To produce.,product
apples and pears|noun,0,stairs,apples and pears
eagle|noun,2,"A 13th-century coin minted in Europe and circulated in England as a debased sterling silver penny, outlawed under Edward I of England.",eagle
eagle|noun,3,A score of two under par for a hole.,eagle
eagle|verb,0,To score an eagle.,eagle
sesquipedalianism|noun,0,"The practice of using long, sometimes obscure, words in speech or writing.",sesquipedalianism
sesquipedalianism|noun,1,A very long word.,sesquipedalianism
pneumonoultramicroscopicsilicovolcanoconiosis|noun,0,"A disease of the lungs, allegedly caused by inhaling microscopic silicate particles originating from the eruption of a volcano.",pneumonoultramicroscopicsilicovolcanoconiosis
head|noun,1,"The part of the body of an animal or human which contains the brain, mouth, and main sense organs.",head
head|noun,2,"The part of the body of an animal or human which contains the brain, mouth, and main sense organs.",head
head|noun,3,"The topmost, foremost, or leading part.",head
head|noun,4,"The topmost, foremost, or leading part.",head
head|noun,5,"The topmost, foremost, or leading part.",head
head|noun,6,"The topmost, foremost, or leading part.",head
head|noun,8,A leader or expert.,head
head|noun,9,A leader or expert.,head
head|noun,10,A leader or expert.,head
head|noun,11,A leader or expert.,head
head|noun,12,A significant or important part.,head
head|noun,13,A significant or important part.,head
head|noun,14,Headway; progress.,head
head|noun,15,Topic; subject.,head
head|noun,16,Denouement; crisis.,head
head|noun,17,Pressure and energy.,head
head|noun,19,The glans penis.,head
head|noun,21,Power; armed force.,head
head|adjective,1,Foremost in rank or importance.,head
head|adjective,2,Placed at the top or the front.,head
head|verb,1,To come at the beginning or front of; to commence.,head
head|verb,2,To strike with the head,head
head|verb,4,To remove the head from (a fish).,head
head|verb,5,"To originate; to spring; to have its course, as a river.",head
head|verb,6,To form a head.,head
head|verb,7,To form a head (on or to); to fit or furnish (something) with a head.,head
head|verb,8,To cut off the top of; to lop off.,head
head|verb,9,To behead; to decapitate.,head
head|verb,10,To go in front of.,head
head|verb,11,"To get in the front of, so as to hinder or stop; to oppose.",head
head|verb,12,To check or restrain.,head
head|verb,13,To set on the head.,head
pumpkin|noun,3,Any of a number of cultivars from the genus Cucurbita; known in the US as winter squash.,pumpkin
pumpkin|noun,4,A term of endearment for someone small and cute.,pumpkin
pumpkin|noun,5,"The housing for a differential, built into an axle of a vehicle; the housing and its contents.",pumpkin
name|noun,1,A reputation.,name
name|noun,2,An abusive or insulting epithet.,name
name|noun,3,A person (or legal person).,name
name|noun,4,Those of a certain name; a race; a family.,name
name|noun,5,An authority; a behalf.,name
name|noun,6,"An identifier, generally a unique string of characters.",name
name|noun,7,An investor in Lloyd's of London bearing unlimited liability.,name
name|noun,8,Any of several types of true yam (Dioscorea) used in Caribbean Spanish cooking.,name
name|verb,2,To identify as relevant or important,name
name|verb,4,To disclose the name of.,name
name|verb,6,To initiate a process to temporarily remove a member of parliament who is breaking the rules of conduct.,name
f|character,0,"The sixth letter of the English alphabet, called ef and written in the Latin script.",f
f|numeral,0,"The sixth numeral symbol of the English alphabet, called ef and written in the Latin script.",f
f|symbol,0,"The name of the fourth tone of the model scale, or scale of C. F sharp (F♯) is a tone intermediate between F and G.",f
f|noun,0,"Folio, paper and book size (10""-12.5"" x 15""-20"")",f
f|noun,1,Abbreviation of fuck.,f
f|noun,2,Abbreviation of feminine.,f
fa|noun,0,A syllable used in solfège to represent the fourth diatonic (or sixth chromatic) note of a major scale.,fa
fa|preposition,0,Alternative spelling of for.,fa
fabaceous|adjective,0,Having the nature of a bean; like a bean.,fabaceous
fabella|noun,0,"One of the small sesamoid bones situated behind the condyles of the femur, in some mammals.",fabella
fabian|adjective,0,"Pertaining to or reminiscent of Roman general Fabius Maximus, whose tactics against Hannibal during the Second Punic War famously consisted of delaying or avoiding combat, focusing instead on weakening the enemy by cutting off supply lines.",Fabian
fabian|adjective,1,"Advocating that social reforms be reached through a series of gradual and moderate stages rather than sudden revolution; specifically, relating to the Fabian Society, a British socialist society advocating reformist socialism.",Fabian
fabian|adjective,2,Cautious; dilatory; avoiding a decisive contest.,Fabian
fabian|noun,0,"A Fabian socialist, a gradualist socialist; a member of the Fabian Society.",Fabian
fabian|noun,2,A surname.,Fabian
fable|noun,3,"The plot, story, or connected series of events forming the subject of an epic or dramatic poem.",fable
a-|prefix,0,"Forming verbs with the sense away, up, on, out.",a-
a-|prefix,1,Forming verbs with the sense of intensified action.,a-
a-|prefix,2,"In, on, at; used to show a state, condition, or manner. Also passing into sense 2.",a-
a-|prefix,3,"In, into. Also passing into sense 5.",a-
a-|prefix,4,"In the direction of, or toward.",a-
a-|prefix,5,At such a time.,a-
a-|prefix,6,In the act or process of. Used in some dialects before a present participle.,a-
a-|prefix,7,"Alternative form of y-. In dialect, it is sometimes conflated with sense 5 of the previous definition, and is used as a general indicator of a participle.",a-
a-|prefix,8,Used to form the past participle of a verb.,a-
a-|prefix,9,"Forming words with the sense of wholly, or utterly out.",a-
a-|prefix,11,"Towards; Used to indicate direction, reduction to, increase to, change into, or motion.",a-
a-|prefix,12,Away from.,a-
a-|prefix,13,"Of, from.",a-
a-|prefix,14,"Alternative form of -a (“empty syllable added to songs, poetry, verse and other speech”).",a-
a-|prefix,15,Used as a prefix to verbs in the sense of remaining in the same condition. Actively doing something.,a-
a 1|adjective,0,Alternative form of A1.,A 1
aam|noun,0,"A Dutch and German measure of liquids, used in England for Rhine wine, varying in different cities, being in Amsterdam about 41 wine gallons, in Antwerp 361⁄2, and in Hamburg 381⁄4.",aam
aaronic|adjective,1,Pertaining to or characteristic of a high priest; priestly.,Aaronic
